GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
91.74750000		91.35649334		3.37219806		55		3.30379349		1.76430787		89.59427743		91.35649334		-1.76430787		0.10370054		1.25867956		0.02950602		0.13735652		1.25403144		1.125971150.04705786
91.74750000		91.35304717		3.36875189		55		3.30442567		1.75962876		89.59427743		91.35305054		-1.75962876		0.10349124		1.25857158		0.02944647		0.14022926		1.25403144		1.122882450.04696289
91.74750000		91.34955721		3.36526193		55		3.04146751		1.75962876		89.59427743		91.34955721		-1.75962876		0.10349124		1.25857158		0.02944647		0.14022926		1.25403144		1.122882450.04696289
91.74750000		91.34619525		3.36189997		55		0.55115955		1.75486880		89.59427743		91.34619525		-1.75486880		0.10327921		1.25846654		0.02938614		0.14315677		1.25403144		1.119744870.04686667
91.74750000		91.34269908		3.35840380		55		3.30567510		1.75001904		89.59427743		91.34269908		-1.75001904		0.10306430		1.25836432		0.02932499		0.14614101		1.25403144		1.116556190.04676915
91.74750000		91.33928680		3.35499152		55		3.30629114		1.74510114		89.59427743		91.33928680		-1.74510114		0.10284806		1.25826551		0.02926346		0.14916096		1.25403144		1.113338620.04667102
91.74750000		91.33591190		3.35161662		55		1.39034584		1.74510114		89.59427743		91.33591190		-1.74510114		0.10284806		1.25826551		0.02926346		0.14916096		1.25403144		1.113338620.04667102
91.74750000		91.33252001		3.34822473		55		0.02446931		1.74033957		89.59427743		91.33252001		-1.74033957		0.10263941		1.25817381		0.02920409		0.15209069		1.25403144		1.110225490.04657634
91.74750000		91.32903295		3.34473767		55		3.30750823		1.73575814		89.59427743		91.32903295		-1.73575814		0.10243934		1.25808907		0.02914717		0.15491434		1.25403144		1.107232360.04648555
91.74750000		91.32556289		3.34126761		55		2.92305808		1.73575814		89.59427743		91.32556289		-1.73575814		0.10243934		1.25808907		0.02914717		0.15491434		1.25403144		1.107232360.04648555
91.74750000		91.32213361		3.33783833		55		0.23229157		1.73080964		89.59427743		91.32213361		-1.73080964		0.10222368		1.25800103		0.02908581		0.15797359		1.25403144		1.103997030.04638768
91.74750000		91.31868054		3.33438526		55		2.97364625		1.73080964		89.59427743		91.31868054		-1.73080964		0.10222368		1.25800103		0.02908581		0.15797359		1.25403144		1.103997030.04638768
91.74750000		91.31522747		3.33093219		55		2.97364625		1.73080964		89.59427743		91.31523087		-1.73080964		0.10222368		1.25800103		0.02908581		0.15797359		1.25403144		1.103997030.04638768
91.74750000		91.31180965		3.32751437		55		3.30870538		1.71900259		89.59427743		91.31180965		-1.71900259		0.10171145		1.25780466		0.02894006		0.16530252		1.25403144		1.096275360.04615524
91.74750000		91.30836676		3.32407148		55		3.30929283		1.71432585		89.59427743		91.30837014		-1.71432585		0.10150885		1.25773158		0.02888242		0.16822501		1.25403144		1.093206700.04606330
91.74750000		91.30492726		3.32063198		55		1.99679990		1.71432585		89.59427743		91.30492726		-1.71432585		0.10150885		1.25773158		0.02888242		0.16822501		1.25403144		1.093206700.04606330
91.74750000		91.30138301		3.31708773		55		0.01965052		1.70954838		89.59427743		91.30138301		-1.70954838		0.10130184		1.25765939		0.02882351		0.17122485		1.25403144		1.090062490.04596936
91.74750000		91.29791648		3.31362120		55		3.31045301		1.70472023		89.59427743		91.29791985		-1.70472023		0.10109352		1.25758917		0.02876424		0.17425749		1.25403144		1.086889400.04587483
91.74750000		91.29444994		3.31015466		55		3.30060882		1.70472023		89.59427743		91.29444994		-1.70472023		0.10109352		1.25758917		0.02876424		0.17425749		1.25403144		1.086889400.04587483
91.74750000		91.29106787		3.30677259		55		1.14458326		1.69996641		89.59427743		91.29106787		-1.69996641		0.10088883		1.25752243		0.02870600		0.17725043		1.25403144		1.083762980.04578194
91.74750000		91.28763850		3.30334322		55		3.31158815		1.69996641		89.59427743		91.28763850		-1.69996641		0.10088883		1.25752243		0.02870600		0.17725043		1.25403144		1.083762980.04578194
91.74750000		91.28421927		3.29992399		55		3.31158815		1.69996641		89.59427743		91.28421927		-1.69996641		0.10088883		1.25752243		0.02870600		0.17725043		1.25403144		1.083762980.04578194
91.74750000		91.28044189		3.29614661		55		3.31158815		1.69996641		89.59427743		91.28044527		-1.69996641		0.10088883		1.25752243		0.02870600		0.17725043		1.25403144		1.083762980.04578194
91.74750000		91.26451640		3.28022112		55		3.31213895		1.67657346		89.59427743		91.26451640		-1.67657346		0.09988972		1.25722553		0.02842172		0.19204425		1.25403144		1.068375370.04532856
91.74750000		91.26049269		3.27619741		55		0.23183773		1.66885519		89.59427743		91.26049269		-1.66885519		0.09956109		1.25713723		0.02832822		0.19697610		1.25403144		1.063266930.04517943
91.74750000		91.25715079		3.27285552		55		3.31268324		1.66411272		89.59427743		91.25715079		-1.66411272		0.09936014		1.25708529		0.02827104		0.20000749		1.25403144		1.060131660.04508825
91.74750000		91.25383241		3.26953713		55		3.31322265		1.66411272		89.59427743		91.25383241		-1.66411272		0.09936014		1.25708529		0.02827104		0.20000749		1.25403144		1.060131660.04508825
91.74750000		91.25059191		3.26629663		55		1.44604299		1.65951132		89.59427743		91.25059191		-1.65951132		0.09914734		1.25703529		0.02821049		0.20295387		1.25403144		1.057085270.04499168
91.74750000		91.24729984		3.26300456		55		3.31375725		1.65514611		89.59427743		91.24729984		-1.65514611		0.09898033		1.25699110		0.02816297		0.20576965		1.25403144		1.054181100.04491589
91.74750000		91.24032956		3.25603428		55		3.31481142		1.65033616		89.59427743		91.24032956		-1.65033616		0.09877624		1.25694252		0.02810490		0.20888331		1.25403144		1.050970290.04482328
91.74750000		91.23376205		3.24946677		55		3.31481142		1.64601884		89.59427743		91.23376205		-1.64601884		0.09859341		1.25690016		0.02805288		0.21168275		1.25403144		1.048086130.04474032
91.74750000		91.23038676		3.24609148		55		3.31481142		1.64601884		89.59427743		91.23038676		-1.64601884		0.09859341		1.25690016		0.02805288		0.21168275		1.25403144		1.048086130.04474032
91.74750000		91.22693158		3.24263630		55		3.31533092		1.63342974		89.59427743		91.22693158		-1.63342974		0.09804400		1.25678209		0.02789655		0.21984800		1.25403144		1.039684750.04449100
91.74750000		91.22357626		3.23928098		55		3.26306901		1.63342974		89.59427743		91.22357626		-1.63342974		0.09804400		1.25678209		0.02789655		0.21984800		1.25403144		1.039684750.04449100
91.74750000		91.22016435		3.23586908		55		0.95561267		1.62882949		89.59427743		91.22016435		-1.62882949		0.09787081		1.25674263		0.02784728		0.22284208		1.25403144		1.036611730.04441241
91.74750000		91.21685897		3.23256369		55		3.31634747		1.62423923		89.59427743		91.21685897		-1.62423923		0.09767913		1.25670331		0.02779274		0.22582758		1.25403144		1.033547610.04432542
91.74750000		91.21345039		3.22915511		55		3.31684836		1.61973551		89.59427743		91.21345039		-1.61973551		0.09747131		1.25666470		0.02773361		0.22875670		1.25403144		1.030541260.04423112
91.74750000		91.21000186		3.22570658		55		3.02906028		1.61973551		89.59427743		91.21000186		-1.61973551		0.09747131		1.25666470		0.02773361		0.22875670		1.25403144		1.030541260.04423112
91.74750000		91.20648011		3.22218483		55		1.26886623		1.61530502		89.59427743		91.20648011		-1.61530502		0.09728707		1.25662875		0.02768119		0.23164225		1.25403144		1.027583800.04414751
91.74750000		91.20315475		3.21885947		55		3.31783594		1.61089118		89.59427743		91.20315475		-1.61089118		0.09712481		1.25659494		0.02763502		0.23452098		1.25403144		1.024637460.04407388
91.74750000		91.19982273		3.21552745		55		3.31832271		1.60642741		89.59427743		91.19982273		-1.60642741		0.09694059		1.25656058		0.02758260		0.23742970		1.25403144		1.021660020.04399029
91.74750000		91.19649071		3.21219543		55		3.31880471		1.60642741		89.59427743		91.19649071		-1.60642741		0.09694059		1.25656058		0.02758260		0.23742970		1.25403144		1.021660020.04399029
91.74750000		91.19311875		3.20882347		55		1.87937246		1.60203354		89.59427743		91.19311875		-1.60203354		0.09675949		1.25652756		0.02753107		0.24029889		1.25403144		1.018724800.04390810
91.74750000		91.18975115		3.20545587		55		0.24154136		1.59785464		89.59427743		91.18975115		-1.59785464		0.09656653		1.25649589		0.02747617		0.24302189		1.25403144		1.015938450.04382054
91.74750000		91.18632209		3.20202681		55		3.31975426		1.59357836		89.59427743		91.18632209		-1.59357836		0.09641389		1.25646656		0.02743274		0.24580068		1.25403144		1.013101010.04375127
91.74750000		91.18277582		3.19848055		55		3.32022219		1.58905428		89.59427743		91.18277582		-1.58905428		0.09623016		1.25643516		0.02738046		0.24873974		1.25403144		1.010099140.04366790
91.74750000		91.17937356		3.19507828		55		0.59559887		1.58905428		89.59427743		91.17937690		-1.58905428		0.09623016		1.25643516		0.02738046		0.24873974		1.25403144		1.010099140.04366790
91.74750000		91.17599808		3.19170280		55		3.32068530		1.58348206		89.59427743		91.17599808		-1.58348206		0.09600459		1.25639755		0.02731628		0.25236184		1.25403144		1.006401820.04356554
91.74750000		91.17262595		3.18833067		55		3.32114321		1.57904170		89.59427743		91.17262595		-1.57904170		0.09582540		1.25636838		0.02726529		0.25524980		1.25403144		1.003455510.04348423
91.74750000		91.16932414		3.18502886		55		2.99314131		1.57904170		89.59427743		91.16932414		-1.57904170		0.09582540		1.25636838		0.02726529		0.25524980		1.25403144		1.003455510.04348423
91.74750000		91.16596540		3.18167012		55		0.40051773		1.57463147		89.59427743		91.16596540		-1.57463147		0.09564793		1.25634009		0.02721480		0.25811952		1.25403144		1.000529210.04340369
91.74750000		91.16194056		3.17764528		55		3.32204510		1.56975243		89.59427743		91.16194056		-1.56975243		0.09545229		1.25630958		0.02715913		0.26129364		1.25403144		0.997294070.04331491
91.74750000		91.15860540		3.17431012		55		3.32248883		1.56529742		89.59427743		91.15860540		-1.56529742		0.09527280		1.25628218		0.02710806		0.26421624		1.25403144		0.994316680.04323346
91.74750000		91.15519414		3.17089886		55		3.31338352		1.56529742		89.59427743		91.15519745		-1.56529742		0.09527280		1.25628218		0.02710806		0.26421624		1.25403144		0.994316680.04323346
91.74750000		91.15188545		3.16759017		55		1.33830124		1.56071819		89.59427743		91.15188545		-1.56071819		0.09508807		1.25625457		0.02705550		0.26723395		1.25403144		0.991243750.04314964
91.74750000		91.14861977		3.16432449		55		3.32336079		1.55631101		89.59427743		91.14862308		-1.55631101		0.09491053		1.25622858		0.02700498		0.27014378		1.25403144		0.988281930.04306907
91.74750000		91.14530446		3.16100918		55		3.32378964		1.55191376		89.59427743		91.14530446		-1.55191376		0.09473402		1.25620324		0.02695476		0.27304605		1.25403144		0.985329000.04298897
91.32104000		91.32003416		3.15773027		55		3.22091034		1.55191376		89.59427743		91.32003747		-1.55191376		0.09473402		1.25620324		0.02695476		0.27304605		1.25403144		0.985329000.04298897
91.32104000		91.31666591		3.15436202		55		1.12164704		1.72545233		89.59427743		91.31666591		-1.72545233		0.09354686		1.25613278		0.02661698		0.27592130		1.25403144		0.982312830.04245026
91.32104000		91.31330428		3.15100040		55		3.32472238		1.72101207		89.59427743		91.31330428		-1.72101207		0.09334923		1.25610787		0.02656075		0.27885343		1.25403144		0.979330860.04236058
91.32104000		91.30991949		3.14761561		55		3.32522631		1.71660490		89.59427743		91.30991949		-1.71660490		0.09315358		1.25608367		0.02650508		0.28176478		1.25403144		0.976371120.04227179
91.32104000		91.29718435		3.13488046		55		3.32671489		1.70332381		89.59427743		91.29718435		-1.70332381		0.09256688		1.25601386		0.02633814		0.29054657		1.25403144		0.967449720.04200555
91.32104000		91.29350839		3.13120450		55		2.68369706		1.70332381		89.59427743		91.29350839		-1.70332381		0.09256688		1.25601386		0.02633814		0.29054657		1.25403144		0.967449720.04200555
91.32104000		91.28766194		3.12535805		55		3.32769061		1.69390066		89.59427743		91.28766194		-1.69390066		0.09215347		1.25596700		0.02622051		0.29678113		1.25403144		0.961121430.04181795
91.32104000		91.28427715		3.12197326		55		2.18291257		1.69390066		89.59427743		91.28427715		-1.69390066		0.09215347		1.25596700		0.02622051		0.29678113		1.25403144		0.961121430.04181795
91.32104000		91.28092544		3.11862156		55		0.08327363		1.68904682		89.59427743		91.28092544		-1.68904682		0.09194156		1.25594369		0.02616022		0.29999196		1.25403144		0.957863980.04172179
91.32104000		91.27761169		3.11530780		55		3.32864710		1.68434389		89.59427743		91.27761169		-1.68434389		0.09170970		1.25592047		0.02609425		0.30310743		1.25403144		0.954702070.04161658
91.32104000		91.27433944		3.11203556		55		3.19506364		1.68434389		89.59427743		91.27433944		-1.68434389		0.09170970		1.25592047		0.02609425		0.30310743		1.25403144		0.954702070.04161658
91.32104000		91.27108364		3.10877975		55		0.56167809		1.67971341		89.59427743		91.27108364		-1.67971341		0.09153391		1.25590013		0.02604423		0.30619754		1.25403144		0.951571280.04153681
91.32104000		91.26787717		3.10557328		55		3.32958417		1.67509609		89.59427743		91.26787717		-1.67509609		0.09133265		1.25587923		0.02598697		0.30927541		1.25403144		0.948451600.04144548
91.32104000		91.26470358		3.10239969		55		3.33004554		1.67057086		89.59427743		91.26470358		-1.67057086		0.09113595		1.25585917		0.02593100		0.31229276		1.25403144		0.945394150.04135621
91.32104000		91.26136885		3.09906496		55		1.94614459		1.67057086		89.59427743		91.26136885		-1.67057086		0.09113595		1.25585917		0.02593100		0.31229276		1.25403144		0.945394150.04135621
91.32104000		91.25553142		3.09322754		55		3.33095255		1.66138555		89.59427743		91.25553142		-1.66138555		0.09073830		1.25581971		0.02581786		0.31841983		1.25403144		0.939188160.04117577
91.32104000		91.23965783		3.07735394		55		3.33227494		1.64727707		89.59427743		91.23965783		-1.64727707		0.09010299		1.25576110		0.02563709		0.32783485		1.25403144		0.929655900.04088747
91.32104000		91.23632005		3.07401616		55		3.33270607		1.64227437		89.59427743		91.23632005		-1.64227437		0.08991506		1.25574238		0.02558362		0.33122369		1.25403144		0.926229640.04080219
91.32104000		91.23307883		3.07077494		55		1.94381194		1.64227437		89.59427743		91.23307883		-1.64227437		0.08991506		1.25574238		0.02558362		0.33122369		1.25403144		0.926229640.04080219
91.32104000		91.22984082		3.06753694		55		0.05915248		1.63781004		89.59427743		91.22984082		-1.63781004		0.08972067		1.25572493		0.02552831		0.33427064		1.25403144		0.923147790.04071398
91.32104000		91.22662213		3.06431825		55		3.33355350		1.63332641		89.59427743		91.22662213		-1.63332641		0.08952596		1.25570775		0.02547291		0.33733146		1.25403144		0.920052610.04062563
91.32104000		91.22333263		3.06102874		55		3.04869830		1.63332641		89.59427743		91.22333263		-1.63332641		0.08952596		1.25570775		0.02547291		0.33733146		1.25403144		0.920052610.04062563
91.32104000		91.21995301		3.05764912		55		0.80855863		1.62859171		89.59427743		91.21995301		-1.62859171		0.08932108		1.25568998		0.02541461		0.34056218		1.25403144		0.916786340.04053265
91.32104000		91.21635144		3.05404756		55		3.33438189		1.62387955		89.59427743		91.21635144		-1.62387955		0.08911759		1.25567265		0.02535671		0.34378043		1.25403144		0.913533420.04044031
91.32104000		91.21316594		3.05086206		55		3.33478626		1.61927435		89.59427743		91.21316594		-1.61927435		0.08891807		1.25565594		0.02529994		0.34694661		1.25403144		0.910333830.04034977
91.32104000		91.20993899		3.04763510		55		2.12220602		1.61927435		89.59427743		91.20993899		-1.61927435		0.08891807		1.25565594		0.02529994		0.34694661		1.25403144		0.910333830.04034977
91.32104000		91.20673435		3.04443047		55		3.33518539		1.61394923		89.59427743		91.20673754		-1.61394923		0.08865677		1.25563587		0.02522559		0.35061709		1.25403144		0.906623200.04023120
91.32104000		91.20354566		3.04124178		55		3.33557947		1.60958711		89.59427743		91.20354566		-1.60958711		0.08849904		1.25562177		0.02518071		0.35362626		1.25403144		0.903585830.04015962
91.32104000		91.20036973		3.03806584		55		1.70845640		1.60958711		89.59427743		91.20036973		-1.60958711		0.08849904		1.25562177		0.02518071		0.35362626		1.25403144		0.903585830.04015962
91.32104000		91.19343752		3.03113363		55		3.33635376		1.60045789		89.59427743		91.19343752		-1.60045789		0.08810622		1.25559081		0.02506895		0.35992793		1.25403144		0.897222250.03998137
91.32104000		91.19006069		3.02775681		55		3.28562759		1.60045789		89.59427743		91.19006069		-1.60045789		0.08810622		1.25559081		0.02506895		0.35992793		1.25403144		0.897222250.03998137
91.32104000		91.18685763		3.02455375		55		0.92497560		1.59551542		89.59427743		91.18685763		-1.59551542		0.08789469		1.25557456		0.02500876		0.36333717		1.25403144		0.893780510.03988538
91.32104000		91.18096116		3.01865728		55		3.33747813		1.59108940		89.59427743		91.18096116		-1.59108940		0.08770529		1.25556025		0.02495487		0.36639923		1.25403144		0.890689840.03979943
